date,ip,id,ville,departement,region,latitude,longitude
2025-04-15 16:54:42,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:48,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:51,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:53,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:54:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:57:03,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:58:48,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:59:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:59:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:02:13,81.65.90.50,32934,Montjoi,82,76,44.203837884615,0.93226153846154
2025-04-15 17:02:38,81.65.90.50,32934,Montjoi,82,76,44.203837884615,0.93226153846154
2025-04-15 17:03:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:06:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:07:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:07:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:07:57,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:08:01,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:08:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:08:22,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:08:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:09:22,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:09:39,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:09:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:09:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:09:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:15:42,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:25:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:25:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 17:31:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:24,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:30,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:34,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:34:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:40:03,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:40:08,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:40:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:40:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:41:30,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35098,Villars-le-Sec,90,27,47.455564516129,6.9877474193548
2025-04-15 17:43:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:51,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:53,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:57,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:58,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:43:59,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29663,Chamonix-Mont-Blanc,74,84,45.938678744395,6.9194908071749
2025-04-15 17:44:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29743,Les Houches,74,84,45.915682384615,6.795628
2025-04-15 17:44:51,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29743,Les Houches,74,84,45.915682384615,6.795628
2025-04-15 17:44:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29743,Les Houches,74,84,45.915682384615,6.795628
2025-04-15 17:44:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29743,Les Houches,74,84,45.915682384615,6.795628
2025-04-15 17:44:56,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,29743,Les Houches,74,84,45.915682384615,6.795628
2025-04-15 17:46:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,14672,Saint-Christophe-en-Oisans,38,84,44.934628911565,6.2597541496599
2025-04-15 17:46:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,14672,Saint-Christophe-en-Oisans,38,84,44.934628911565,6.2597541496599
2025-04-15 17:46:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,14672,Saint-Christophe-en-Oisans,38,84,44.934628911565,6.2597541496599
2025-04-15 17:46:20,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,14672,Saint-Christophe-en-Oisans,38,84,44.934628911565,6.2597541496599
2025-04-15 17:47:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:20,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:40,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:53,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:47:56,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:54:21,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:56:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:58:22,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:59:03,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:59:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:59:36,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:59:42,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 17:59:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:05:28,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:11:48,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:02,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:08,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:11,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:20,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:13:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:14:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:15:04,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:18:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:18:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:18:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:18:40,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:18:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:19:01,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:19:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:19:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:20:48,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:20:56,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:20:57,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:20:59,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:13,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:16,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:31,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:32,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:33,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:39,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:21:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1827,Vallouise-Pelvoux,05,93,44.9138562,6.4071141
2025-04-15 18:36:31,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:35,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:37,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:38,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:40,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:44,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:53,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:54,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:36:55,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:04,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:04,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:05,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:05,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:07,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:07,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:11,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:13,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 18:37:24,81.65.90.50,35749,Koungou,976,06,-12.733582746781,45.189027339056
2025-04-15 18:39:34,81.65.90.50,35749,Koungou,976,06,-12.733582746781,45.189027339056
2025-04-15 18:43:14,81.65.90.50,35749,Koungou,976,06,-12.733582746781,45.189027339056
2025-04-15 18:43:25,81.65.90.50,9157,Allan,26,84,44.487998275862,4.7947047413793
2025-04-15 20:13:39,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:18:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:18:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:19:34,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:19:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:22:42,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:31,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:33,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:43,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 20:23:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 21:34:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 21:50:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 21:56:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:05:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:05:24,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:06:21,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:09:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:01,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:04,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:12,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:13,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:16,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:10:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:12:12,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 22:12:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35460,Cergy,95,11,49.0489899,2.0165313
2025-04-15 22:12:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35460,Cergy,95,11,49.0489899,2.0165313
2025-04-15 22:12:57,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35460,Cergy,95,11,49.0489899,2.0165313
